# Created by Octave 3.2.4, Fri Oct 24 22:52:20 2014 CDT <menie482@zarroli>
# name: result_b
# type: matrix
# rows: 17
# columns: 3
 0.05000000000000002 24.893426534635 0.5224409320071546
 0.1000000000000001 24.819171193145 0.4693184928690617
 0.1500000000000001 24.091588093385 0.4892048592175914
 0.2000000000000001 23.53800038307 0.4262497889815217
 0.2500000000000002 23.48838755748 0.4165928714100853
 0.3000000000000003 23.015666538465 0.4419259356901968
 0.3500000000000003 22.49474017822 0.419789048846131
 0.4000000000000002 22.290580712085 0.6073513583589342
 0.4500000000000003 21.571112727365 0.5603430459386898
 0.5000000000000003 21.180640158005 0.5135657327184865
 0.5500000000000003 20.3237224891 0.5143039439902362
 0.6000000000000002 19.961110944175 0.5390502616726642
 0.6500000000000002 19.135375543425 0.5039183150576196
 0.7000000000000003 18.11554109445 0.6181543736123666
 0.7500000000000002 17.97455038336 0.5769643603727013
 0.8000000000000003 16.187796260765 0.5158349079655621
 0.8500000000000002 15.29976274549 0.5668413091512816
# name: result_c
# type: matrix
# rows: 17
# columns: 3
 0.05000000000000002 24.84788718943499 0.5524787369553757
 0.1000000000000001 24.56396805725 0.5492964070397894
 0.1500000000000001 24.440180691395 0.5020934254861017
 0.2000000000000001 24.00522251337 0.4588045293090998
 0.2500000000000002 23.32611952822 0.6757850644638581
 0.3000000000000003 22.850593220285 0.4109013294245066
 0.3500000000000003 22.083827077095 0.5423372608863567
 0.4000000000000002 22.01571510532 0.5167385041615263
 0.4500000000000003 21.79164680537 0.5153393617186446
 0.5000000000000003 20.38738252701 0.5468439654289214
 0.5500000000000003 20.422221345725 0.4755926062440403
 0.6000000000000002 19.612836196725 0.4637919464305847
 0.6500000000000002 18.696442356675 0.5754064325509477
 0.7000000000000003 18.36598296033 0.6028505935227322
 0.7500000000000002 17.54701578254 0.6029993176489442
 0.8000000000000003 15.98841321949 0.6162871429807464
 0.8500000000000002 15.46589493539 0.5852143940915403
# name: result_d
# type: matrix
# rows: 16
# columns: 3
 0.1000000000000001 26.163330126865 0.5133673990035135
 0.1500000000000001 25.683076889595 0.4168139556113125
 0.2000000000000001 25.152217311215 0.5355343797645892
 0.2500000000000002 24.094555737865 0.4949778160442825
 0.3000000000000003 23.83065526762 0.5180055255848317
 0.3500000000000003 23.629663805745 0.5547919815567063
 0.4000000000000002 23.001194022415 0.421357282169653
 0.4500000000000003 22.228021586655 0.4231769615873922
 0.5000000000000003 21.895932702745 0.530325625888894
 0.5500000000000003 21.084975970485 0.6204786702894283
 0.6000000000000002 20.61558372961 0.5557650954611484
 0.6500000000000002 19.783524588515 0.5274987843607138
 0.7000000000000003 18.33326289738 0.5767098826180759
 0.7500000000000002 17.467219171145 0.5302058868037084
 0.8000000000000003 16.472760117305 0.5359423677168604
 0.8500000000000002 15.3879406339 0.5665392150078639
# name: result
# type: matrix
# rows: 21
# columns: 3
 0 39.849758148735 0.5039668716708028
 0.05 39.849758148735 0.5039668716708028
 0.1 39.849758148735 0.5039668716708028
 0.15 39.849758148735 0.5039668716708028
 0.2 39.849758148735 0.5039668716708028
 0.25 39.849758148735 0.5039668716708028
 0.3 39.849758148735 0.5039668716708028
 0.35 39.849758148735 0.5039668716708028
 0.4 39.849758148735 0.5039668716708028
 0.45 39.849758148735 0.5039668716708028
 0.5 39.849758148735 0.5039668716708028
 0.55 39.849758148735 0.5039668716708028
 0.6000000000000001 39.849758148735 0.5039668716708028
 0.65 39.849758148735 0.5039668716708028
 0.7000000000000001 39.849758148735 0.5039668716708028
 0.75 39.849758148735 0.5039668716708028
 0.8 39.849758148735 0.5039668716708028
 0.8500000000000001 39.849758148735 0.5039668716708028
 0.9 39.849758148735 0.5039668716708028
 0.9500000000000001 39.849758148735 0.5039668716708028
 1 39.849758148735 0.5039668716708028
