26.5699799599,35.819800995,25.5342061281
25.9977722278,34.4627317073,25.032097941
25.8098439859,33.8996,24.9044432009
28.2919922255,35.8316853933,27.5781276596
28.2919922255,35.8316853933,27.5781276596
26.0916427105,37.1718947368,24.8941183163
26.9493561368,38.5370558376,25.6747738693
27.0807956778,38.2173958333,25.9212364425
25.1576061381,32.9083516484,24.3619853356
27.4150049456,34.2133673469,26.685279299
26.9331413882,35.4420276498,25.8646064815
26.3379591837,34.6075132275,25.4791978022
28.2945546559,40.1773205742,26.8890662139
25.4446988552,31.3000990099,24.7901383509
27.9760762669,37.3566829268,26.9005592841
27.539108095,32.11,27.0375147929
26.5846939808,34.1667005076,25.7455617978
24.5532762097,31.2933004926,23.7850421112
25.3064883606,34.0709767442,24.261940133
26.3839513382,33.1823923445,25.6142470206
