22.6280582524,29.6321920668,16.5391651543
22.3175291829,29.331838565,16.9423024055
23.0434879032,30.3559338061,17.6073462214
23.9382533589,30.8759477124,18.4761578045
24.7785291309,32.5485042735,18.498134715
26.1980933852,35.5232244009,18.675711775
23.4584148728,30.68,17.4296229803
23.0893909627,30.417918552,17.4657638889
25.216088632,31.6968842105,19.748277087
22.662464986,29.2939256198,17.1946166951
23.6095437262,31.2210300429,17.5567235495
24.0282213439,31.4316101695,17.5571111111
24.8649751244,31.9700224719,19.219
23.9063962264,30.450292887,18.5318556701
25.374036036,31.9116297787,20.0735725938
22.8384912959,31.7319376392,16.0125811966
24.7906009852,31.6311778291,19.7013058419
23.0378564405,30.9584782609,16.4965888689
24.9962624254,31.1419956616,19.7977614679
21.8008266129,30.089953271,15.5104964539
