32.9935930736,44.1266810345,30.9590311146
28.5362556131,39.1780400891,26.5827964023
30.2564450568,42.6596112311,27.9028934426
38.5731991952,52.1321794872,36.0490930788
38.5731991952,52.1321794872,36.0490930788
30.0732165382,40.198705036,28.3406237177
32.863774744,44.1866956522,30.7550526316
32.1396557659,45.867014218,29.8066129682
27.0932356948,38.5382648402,25.0864611689
33.898113962,44.7630913349,32.0957264957
29.46725756,39.8338427948,27.5045059942
30.2254588235,39.7443891403,28.564437426
34.3945590739,45.2257906459,32.4398874598
29.9422222222,40.9216143498,28.02940625
30.7149578699,42.3187531172,28.9015822292
30.7943051308,43.2233106576,28.6035811351
31.361541555,43.345720339,29.1097372611
30.7424534804,41.3062526767,28.7164599589
27.9443579235,37.8667164179,26.3652652415
32.4546006826,47.2026728111,29.8902323718
