24.662808552,33.4788050314,23.0516091954
25.1043856144,35.2056774194,23.2536761229
24.5318353175,34.4703846154,22.712100939
25.4207711567,36.0249056604,23.7983140878
23.4045292621,33.3326712329,21.6717035266
26.1275190114,35.4780379747,24.474966443
26.0878800203,38.0548175182,24.1511163615
25.9873997028,34.7032343234,24.4484149184
24.759556004,33.8630065359,23.0974701671
24.8250737163,35.4463157895,23.0253983353
24.8403431373,34.4834042553,22.9861250731
25.524199899,33.6583164983,24.0896199525
23.7722829905,33.2346052632,22.0691770278
25.8694975369,35.32125,24.100748538
26.4072036018,36.961969697,24.8011757925
23.6195897436,31.9814285714,22.2176047904
24.9676945668,33.4840666667,23.501881813
25.2547985722,35.5845185185,23.6054642224
23.4715232443,35.2874906367,21.6738803419
22.9910005131,36.1537024221,20.6994216867
