24.5841801273,35.5264864865,23.2501922021
25.628083004,33.9570984456,24.7501474604
25.7747675569,39.1008653846,24.2467475193
23.556955684,32.0362211982,22.567175901
24.7564173028,38.98,23.2161308517
22.8913069604,32.0195833333,21.9203213296
24.4490808081,32.1977664975,23.5929444756
25.4571258672,32.2611872146,24.6288382435
23.8998212512,33.6323857868,22.8446119978
26.9271648762,35.5132989691,26.0716384181
24.4377194753,35.162690583,23.0780443434
24.5904056795,33.0832631579,23.6848821549
23.3690945878,34.1897826087,22.2586614612
26.2528427128,34.9696666667,25.1152474171
27.3375547098,35.1438356164,26.4296548062
25.8460089241,36.1741242938,24.8524891304
25.5946184739,33.2740703518,24.7422978249
24.9554166667,37.4112903226,23.6894098361
23.8722552362,34.2214130435,22.8533975388
22.7769238845,30.1765934066,21.9952988973
