49.7515841937,55.9657711443,48.0529646419
51.1474457084,56.4559605911,49.7369371728
47.2403195105,54.067217806,45.3838045828
43.1058743633,48.5283505155,41.7703343208
47.5844772026,54.0499529042,45.7781140351
44.7419241573,49.3147183099,43.6027368421
42.489316684,46.7553277311,41.3799300699
41.1516948567,44.2808739496,40.3428931364
49.0080583842,55.2573267327,47.3896581197
50.3443278916,55.6352845528,48.9070759717
41.9562091962,48.2062622951,40.2534256364
44.7134381551,49.3093264249,43.5478580815
47.2288683761,50.6148611111,46.3985866326
45.0079221682,50.2021452145,43.6224911972
42.7083423913,48.4173835125,41.3732020117
46.0634691745,49.2688,45.2166182299
44.6196546864,52.5818478261,42.6970253718
44.2043821391,49.8240400668,42.7344366812
45.0400548133,51.5863870968,43.2746237495
43.652426838,50.3230905861,41.9750781599
