39.7536073998,46.7008496732,38.9400382702
40.5059910989,48.6567605634,39.6281683732
41.5263412946,48.9588474576,40.6810871241
37.7479807362,45.3598586572,36.927035061
42.4085211996,49.1039175258,41.6620229885
36.12351839,41.8492805755,35.5122427035
37.0685862069,45.1960416667,36.1724502297
34.668161157,41.49,33.9402210366
35.4844683062,41.9040701754,34.78132206
41.3731888545,49.6482562278,40.4876999238
35.7396363636,44.3486524823,34.7979208689
38.0894718555,47.8726056338,37.018380879
39.7031600688,49.5296498054,38.7494561934
36.1777924791,44.864751773,35.231953668
38.6323991798,50.3038571429,37.397324263
36.496662116,42.5774410774,35.8107557919
39.3251075642,41.8209180328,39.0297167249
38.2880335899,45.7191419142,37.4067710372
42.3494946092,47.7883229814,41.6876266062
36.5781950712,46.0497841727,35.5666308106
