29.7876784823,34.285255814,26.4036745407
32.6608428359,36.9661702128,29.5504184458
32.7988577257,37.3470187793,29.3046889089
31.1689538919,36.5964580874,27.2398119658
30.6968335862,36.0112638037,26.9694148021
34.8267326733,40.3360280374,30.7752233677
32.2901419878,37.8024,28.325353095
33.024401391,38.2902896871,29.0726956522
31.7906059089,37.2090952955,27.9447773973
32.158919708,36.4444366197,29.1237905237
33.7584255107,39.2358226371,29.676573913
36.6034282955,42.0040929204,32.4198800343
30.5879979199,36.1528967254,26.6743312666
32.3111448141,38.4975235849,27.9248160535
32.795260521,37.33479092,29.5169283865
33.7689437315,38.621559633,30.1021490468
31.0595845697,37.6844029851,26.6865517241
31.3522729504,36.3416178195,27.7577533784
31.3522729504,36.3416178195,27.7577533784
32.3670238095,36.4119339623,29.4303082192
