31.9969430569,38.7202380952,29.7348998665
32.54714,39.2503660886,30.1980688724
32.7239421158,38.5499386503,30.8434719472
33.0075182482,40.6413779528,30.2571631206
31.9605578093,38.0964241164,29.9811133467
29.8823504722,35.6270762712,27.9914783821
32.5354884189,37.691450677,30.7208985705
30.8842158859,38.7205797101,28.3285347738
34.0319980315,38.6461630219,32.5140614781
33.0299247366,38.4428514851,31.1928763441
30.6165423387,38.3879696395,27.8056005491
29.3519719017,36.1428631579,27.2270223979
32.0213129319,38.3450292398,29.8771844019
30.7776973353,37.8135341365,28.4276995305
33.4809560229,39.6117938931,31.432130102
30.5866767372,36.8051680672,28.626410596
33.2099451918,39.0561742424,31.1228532792
32.3168238213,39.778582996,29.8933464826
30.8450441609,36.6658076923,28.8511067194
30.0291658291,36.8896837945,27.6899326146
