26.0672624647,31.7146153846,25.7767952522
25.6293215339,37.8248275862,24.8917413973
26.1753301435,36.3558823529,25.8329574679
26.488142999,34.3754385965,26.0149052632
24.3209855072,29.5265384615,24.0456154629
25.900956848,28.3711864407,25.7562264151
25.1132899628,22.1235714286,25.2774313725
26.0505973025,30.4507407407,25.8091260163
27.1719238095,32.587755102,26.9068131868
28.2296046287,35.4228,27.8652077001
26.4790028222,31.7704545455,26.2505201178
25.7694285714,27.88,25.6683233533
24.0967970205,28.9046153846,23.9156328502
24.4618973863,28.9387096774,24.1760453141
27.4850591447,34.0441509434,27.1527151052
24.9133210672,32.371372549,24.5461776062
26.1150193798,30.059,25.871563786
24.9556078431,27.3069230769,24.8292975207
23.4650050251,31.5693023256,23.0989495798
25.3316814159,30.8032,25.0487693899
