65.2138787461,66.5379605975,60.0614490312
69.7652133032,71.2192190602,64.3180991736
65.6113166638,67.0753896962,59.9615123195
66.2501592357,67.2503614992,62.3044794401
68.9331731275,69.597216021,66.25295053
68.9695929825,70.3895841584,63.3818354978
67.2318125333,68.7300782823,61.4669707401
67.4497925457,68.4299515632,63.565078534
61.7649451716,62.8757722136,57.3712883436
61.5076094276,62.2294453039,58.5860465116
66.1086756374,67.6047038019,60.0872953737
65.2102763416,66.1548638477,61.303040293
67.0167664042,68.2292936318,62.0088330341
68.2746996343,70.0080829694,61.4484780739
66.2372722467,67.1439437239,62.5743516874
64.7272312818,66.1522122734,58.9220818505
66.2786147941,67.5530846863,61.3305451448
64.0255917367,64.9896636623,60.2546861565
62.4891492329,64.3938316113,55.1897388374
63.2739231583,64.2700174672,59.1038025594
