39.7429802956,40.4815944882,37.5183794466
39.2957851038,39.7808180354,37.7745454545
41.5474505977,42.1689353364,39.7123625844
38.9568195266,39.9716906595,36.1210664172
39.5813476563,40.6091934949,36.7217913204
39.6694057725,40.3405797101,37.7948114075
39.6166460549,40.0325401508,38.3375201613
39.075611689,39.6995016611,37.2488521401
39.3014931336,40.0421309807,37.2384877127
39.3014931336,40.0421309807,37.2384877127
38.6645569007,39.5072104405,36.2394553991
41.5346239211,42.6535364238,38.2697777778
41.0661330614,42.2600337268,37.3710229645
39.1773880964,40.1715478953,36.3181124881
39.559946563,40.0780866193,37.9928641251
38.3631471322,38.3780857428,38.3182417582
41.5390866453,42.4934725849,38.5763323202
40.4314285714,41.0697834912,38.5814509804
39.3352333664,39.9703064624,37.4770565302
39.3042719407,40.0860240964,37.0943614002
