65.2641158911,65.7832757202,62.2424191617
65.9535095023,66.4312305099,63.043029525
74.1634362797,74.903110739,70.04042007
65.5524405507,65.9117913262,63.4607560976
70.3763074205,70.7638099191,68.1558858502
68.3922837431,68.4316825924,68.1662216925
67.5695844386,67.8836744862,65.7641288783
68.6010785007,68.9933832086,66.3643838863
76.9604850811,77.4799021407,73.8760532688
67.8580024924,68.2413771452,65.6747318236
70.322068234,70.7048383085,68.1054021609
70.0547060919,70.1263160101,69.6488598575
66.6098676681,66.7644957983,65.7252163462
65.088446963,65.3844891122,63.4651435132
68.6848576577,68.7150764656,68.5158907363
69.2791385373,69.3086515464,69.1083293556
72.3287363604,72.5118241849,71.2674401914
68.6019203747,68.9542845082,66.5484132841
66.9798063475,67.2485393258,65.5058372093
70.1099071316,70.3385928393,68.8932890365
