61.546583983,63.940570419,55.9074791914
62.7179258744,64.7126284289,58.1129994243
63.4365667764,65.2686459627,59.2179633867
60.4886873259,62.5412634207,55.761506613
64.0883236177,65.9629391042,59.6723651452
62.2719189803,64.1083513174,58.0708955224
61.7032215001,63.1539637627,58.1905769231
65.3850275292,68.2736514314,59.0995081967
64.7399544339,66.6659341212,60.3098669751
62.5753029772,64.6052604957,58.0044305239
65.8391838843,68.1633052944,60.5197621744
64.7594200382,66.6463222632,60.2315230224
61.7338059965,63.4227863932,57.6952033493
70.0645311407,72.3031202818,64.9576693456
65.1125194621,66.6892292038,61.5110981987
61.3508302872,63.6237487386,56.2919595733
61.4655895974,63.2226294416,57.3301433692
64.5008891976,67.028160401,58.7973755656
60.4039239169,62.59755403,55.4597707736
65.4957540162,67.2233068914,61.5248433048
