62.4785267697,63.2651623787,57.9515533981
65.3047439545,66.4691562239,58.6358373206
65.8490948431,66.2216156463,63.7679334917
65.3464318422,65.955932063,61.8844705882
61.3998548621,62.1142254733,57.5568055556
57.6352328967,58.5085825075,52.8880562061
63.3370344094,64.0250584307,59.439858156
61.1715183994,62.2006380264,55.7709375
59.9742771759,60.7535278746,55.27832021
64.6505454545,65.6633722438,59.2897482838
64.8465463918,65.7155028054,59.8005012531
58.8720375723,59.7294700855,54.1842056075
71.4999783315,72.7431128075,64.3678345499
59.5420116195,60.2550453956,55.8022222222
65.772472885,66.1037865311,63.841037037
64.3364688961,65.0192670598,60.3537592138
64.0719941776,64.9900421941,58.315978836
64.8057703281,65.6130536913,60.2234761905
63.8028851744,64.6502102102,59.1114014252
65.4126656848,65.8527179047,62.7643927649
