36.3320658683,37.8101454898,34.7658787256
37.55081,39.4694094869,35.5012616339
37.0678532474,39.3686540379,34.7920118343
37.49452,39.5018348624,35.562060844
33.5458434051,34.8788517745,32.1944973545
35.8713627049,37.654248927,34.2422941176
36.3253803526,37.3286063072,35.3411776447
41.0803749383,42.8814313346,39.2049546828
36.363438961,38.150712831,34.5022481442
37.6055204557,38.735209826,36.4485953878
36.5707362262,37.6777964519,35.360877551
36.9995369904,39.5641980198,34.3482497441
34.2990620272,36.338973822,32.4040077821
37.6668063872,40.8688597376,34.5342941757
37.889778672,40.4215230461,35.3375757576
36.7228472222,38.9347869177,34.5065143992
37.7335714286,39.0682328907,36.438592666
36.7140684022,38.4325319149,35.1288321884
37.6434872299,39.0015549077,36.2557497517
35.8650414079,37.2712210526,34.5046843177
