69.1780918476,0,69.1780918476
62.1075481293,0,62.1075481293
67.522873688,0,67.522873688
68.6559463379,0,68.6559463379
65.6185474061,0,65.6185474061
65.3188620814,0,65.3188620814
63.2034036364,0,63.2034036364
60.1494309532,0,60.1494309532
67.7983271375,0,67.7983271375
69.5504910877,0,69.5504910877
63.234416757,0,63.234416757
65.5388661302,0,65.5388661302
72.4805350687,0,72.4805350687
66.1846394756,0,66.1846394756
68.9209935668,0,68.9209935668
65.1865139949,0,65.1865139949
65.4315208711,0,65.4315208711
66.3214108187,0,66.3214108187
69.6051851852,0,69.6051851852
69.9749496403,0,69.9749496403
