67.6690334044,68.5988173609,66.2148428246
67.6844900825,69.2372423803,65.3091651865
65.0721924374,65.8634468822,63.8085200553
68.5780479211,69.3177079593,67.5189460154
68.7194453391,69.4769040612,67.544710178
69.1308557284,70.1553563084,67.5592204301
70.090713525,71.5330309159,67.793492867
65.3045449745,66.1900552165,63.9442589286
67.3799114888,68.0545162233,66.3440843806
66.190681458,66.660342486,65.4966404887
66.0322582934,66.7502782712,64.9585657371
63.2908512498,64.5327669479,61.4219964974
60.283287037,61.5272727273,58.4373905352
66.0957518326,66.5887474333,65.3262362637
66.653458378,67.785354423,64.8840934066
63.9459230498,64.4294945434,63.1749542125
69.9348615492,70.7369953052,68.7452741514
63.4060469219,65.1891174717,60.822712743
64.9081696586,65.2529856973,64.4106620808
67.8320945827,69.1264279425,65.8808584071
