61.3280730081,66.2234022989,59.1760080849
60.268946797,64.23558753,58.5539761534
57.9775045208,62.7291831683,56.0156463975
64.6086131907,67.8922815534,63.2427662797
55.0496084888,60.074041514,52.8996551724
57.706186013,61.798989667,55.8329164477
50.5289185292,54.6204014168,48.7305345096
57.4516684229,60.7726493799,55.948755102
61.053480623,66.304784217,58.8694769231
63.874275283,67.4839503106,62.3717993795
62.620636809,66.5978397213,60.9058788182
58.2213200143,62.0936687117,56.6338128773
59.2329626973,62.8668479604,57.7474583123
58.72501246,63.5350301568,56.7111212121
60.0515545915,62.744504284,58.9226988199
60.4781153708,64.2625352113,58.815234657
58.3364604317,63.4078850575,56.0264397906
64.6947463116,68.1701072706,63.191742268
65.5595632265,68.9591062802,64.1598508205
60.3419247159,64.7605562273,58.5047159377
