35.9766175724,39.9952694064,30.9418077803
36.4768160666,39.3345592841,33.0206168831
34.9089480229,38.2985402139,31.0100106952
36.9926747947,40.4584518452,32.7072231497
35.4426673428,38.8880899908,31.1934428086
36.0543536914,39.570183939,31.8136688312
35.5524066287,38.7426372637,31.6596595277
36.6630757982,39.424043573,33.1584181416
35.7422288115,39.4277107365,31.1091689905
35.9593951512,39.1405630027,31.9211344299
35.1760475709,38.329444185,31.448039757
34.9696553434,38.5010685663,30.5311807499
36.0390980392,39.6118492239,31.6245479452
34.9342357864,38.8331183746,30.02758199
36.3603721161,39.6383377778,32.2192026951
36.1710358566,40.2329688206,31.1854242928
35.3201533894,39.1749818182,30.7161237785
35.5452282365,39.3407342818,31.0258797814
36.695142581,40.2632580365,32.2213943355
35.8718972825,39.09195662,31.9086095662
