14.8403239241,30.5111111111,14.0159473941
13.8772498768,31.4453333333,13.0618153687
13.1841040189,29.8111304348,12.22805
13.4429783133,29.404957265,12.4891726251
13.3696644295,29.8307964602,12.4268829194
13.4368831169,28.8786407767,12.6319736842
12.42544,30.7507692308,11.4202531646
12.42544,30.7507692308,11.4202531646
13.0942577943,28.2341747573,12.3320821114
14.5435081206,36.9150877193,13.293944145
12.2882189239,26.2175206612,11.459990172
12.304152076,29.1595121951,11.5831611894
12.2145863926,32.8075,11.2876419437
12.2145863926,32.8075,11.2876419437
12.5144751908,26.4839583333,11.84394
15.5614939309,32.6403883495,14.6987542913
13.981059044,38.8333928571,12.604470821
13.7105100608,33.2896907216,12.7795392157
12.8310388971,27.4352,12.0747384775
12.6432075472,28.4884,11.8153500522
